Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Trinidad and Tobago,TTO,2015,152233.97,0,9.492742
Trinidad and Tobago,TTO,2016,134223.56,0,9.376886
Trinidad and Tobago,TTO,2017,141532.39,0,9.261664
Trinidad and Tobago,TTO,2018,131640.81,0,8.214962
Trinidad and Tobago,TTO,2019,127015.195,0,8.095973
Trinidad and Tobago,TTO,2020,110846.09,0,8.105668
Trinidad and Tobago,TTO,2021,111886.445,,8.011047
Turkey,TUR,1965,2698.7117,0,215.54102
Turkey,TUR,1966,3034.0251,0,226.99889
Turkey,TUR,1967,3056.5884,0,229.9732
Turkey,TUR,1968,3437.23,0,293.9214
Turkey,TUR,1969,3665.4614,0,309.73874
Turkey,TUR,1970,3859.9092,0,267.23685
Turkey,TUR,1971,4239.502,0,226.49834
Turkey,TUR,1972,4608.8066,0,269.8024
Turkey,TUR,1973,5187.611,0,218.97125
Turkey,TUR,1974,5122.878,0,272.3345
Turkey,TUR,1975,5432.502,0,457.71423
Turkey,TUR,1976,5874.3438,0,624.1362
Turkey,TUR,1977,6331.6514,0,629.30255
Turkey,TUR,1978,6537.456,0,663.01184
Turkey,TUR,1979,5936.3247,0,715.18506
Turkey,TUR,1980,5999.3804,0,770.954
Turkey,TUR,1981,5858.64,0,837.1553
Turkey,TUR,1982,6241.3604,0,911.66016
Turkey,TUR,1983,6510.6406,0,713.2212
Turkey,TUR,1984,6609.0444,0,826.5808
Turkey,TUR,1985,7126.671,0,724.6197
Turkey,TUR,1986,7675.0728,0,701.4763
Turkey,TUR,1987,8280.493,0,1077.4001
Turkey,TUR,1988,8447.238,0,1641.2487
Turkey,TUR,1989,8711.86,0,998.4916
Turkey,TUR,1990,9081.112,0,1264.1615
Turkey,TUR,1991,9151.886,0,1218.8379
Turkey,TUR,1992,9313.886,0,1401.5325
Turkey,TUR,1993,9684.485,0,1759.157
Turkey,TUR,1994,9331.438,0,1557.687
Turkey,TUR,1995,10193.455,0,1788.1599
Turkey,TUR,1996,10857.246,0,1998.2513
Turkey,TUR,1997,11290.858,0,1940.5065
Turkey,TUR,1998,11335.869,0,2022.7026
Turkey,TUR,1999,11179.045,0,1634.1649
Turkey,TUR,2000,12049.379,0,1437.2982
Turkey,TUR,2001,10973.554,0,1099.6934
Turkey,TUR,2002,11524.214,0,1502.7657
Turkey,TUR,2003,12070.943,0,1542.4089
Turkey,TUR,2004,12411.514,0,1968.9255
Turkey,TUR,2005,12851.182,0,1656.581
Turkey,TUR,2006,14064.566,0,1820.2871
Turkey,TUR,2007,15199.757,0,1463.0924
Turkey,TUR,2008,15162.58,0,1356.7013
Turkey,TUR,2009,15058.668,0,1475.4958
Turkey,TUR,2010,15097.167,0,2113.6086
Turkey,TUR,2011,15981.785,0,2161.892
Turkey,TUR,2012,16599.291,0,2377.863
Turkey,TUR,2013,16008.274,0,2467.2473
Turkey,TUR,2014,16869.428,0,1828.662
Turkey,TUR,2015,17288.168,0,2831.7185
Turkey,TUR,2016,17792.072,0,3014.8416
Turkey,TUR,2017,18890.816,0,2867.7021
Turkey,TUR,2018,18156.18,0,3169.0676
Turkey,TUR,2019,17721.307,0,4230.8994
Turkey,TUR,2020,17180.326,0,4072.5605
Turkey,TUR,2021,18660.674,,3694.9307
Turkmenistan,TKM,1985,44071.492,0,2.7291088
Turkmenistan,TKM,1986,53374.5,0,2.6555936
Turkmenistan,TKM,1987,51646.754,0,2.5830355
Turkmenistan,TKM,1988,50600.93,0,2.5137074
Turkmenistan,TKM,1989,50611.977,0,2.446936
Turkmenistan,TKM,1990,40825.566,0,2.3818352
Turkmenistan,TKM,1991,40813.918,0,2.3185797
Turkmenistan,TKM,1992,37938.016,0,3.1623747
Turkmenistan,TKM,1993,30329.213,0,3.6653953
Turkmenistan,TKM,1994,31560.72,0,2.8631036
Turkmenistan,TKM,1995,25402.824,0,2.7997122
Turkmenistan,TKM,1996,36361.68,0,3.4358199
Turkmenistan,TKM,1997,,0,3.3865418
Turkmenistan,TKM,1998,,0,4.0053945
Turkmenistan,TKM,1999,,0,3.2831576
Turkmenistan,TKM,2000,,,2.0426915
Turkmenistan,TKM,2001,,,2.0016348
Turkmenistan,TKM,2002,,,1.9566928
Turkmenistan,TKM,2003,,,1.9203413
Turkmenistan,TKM,2004,,,1.8845899
Turkmenistan,TKM,2005,,,1.8477658
Turkmenistan,TKM,2006,,,1.8110949
Turkmenistan,TKM,2007,,,1.7744974
Turkmenistan,TKM,2008,,,1.7374424
Turkmenistan,TKM,2009,,,1.6995988
Turkmenistan,TKM,2010,,,1.7448198
Turkmenistan,TKM,2011,,,1.857098
Turkmenistan,TKM,2012,,,2.075692
Turkmenistan,TKM,2013,,,2.4479978
Turkmenistan,TKM,2014,,,3.001858
Turkmenistan,TKM,2015,,,3.9115303
Turkmenistan,TKM,2016,,,4.6244483
Turkmenistan,TKM,2017,,,4.5098715
Turkmenistan,TKM,2018,,,4.4105
Turkmenistan,TKM,2019,,,4.3256016
Turkmenistan,TKM,2020,,,4.261921
Turkmenistan,TKM,2021,,,5.26047
USSR,OWID_USS,1965,28940.547,22.904068,1044.6831
USSR,OWID_USS,1966,30368.258,25.123262,1164.8203
USSR,OWID_USS,1967,31675.248,27.145407,1111.6447
USSR,OWID_USS,1968,32368.447,37.356888,1292.6268
USSR,OWID_USS,1969,33389.598,42.896267,1417.3491
USSR,OWID_USS,1970,34761.58,51.34982,1516.6245
USSR,OWID_USS,1971,36154.32,62.418938,1522.5536
USSR,OWID_USS,1972,37709.14,112.825516,1469.5148
USSR,OWID_USS,1973,39277.703,162.61469,1448.83
USSR,OWID_USS,1974,40949.285,241.55014,1548.6366
USSR,OWID_USS,1975,42642.92,319.0461,1463.8201
USSR,OWID_USS,1976,43743.25,421.40442,1562.347
USSR,OWID_USS,1977,45118.957,558.64465,1677.1559
USSR,OWID_USS,1978,46482.684,569.26843,1918.9446
USSR,OWID_USS,1979,47303.562,641.2666,1928.2417
USSR,OWID_USS,1980,47754.664,788.86224,2045.5157
USSR,OWID_USS,1981,48261.61,921.7287,2059.6792
USSR,OWID_USS,1982,49109.703,1052.0432,1910.1997
USSR,OWID_USS,1983,49570.168,1158.2489,1954.3
USSR,OWID_USS,1984,50516.406,1481.5912,2179.4966
Ukraine,UKR,1985,51018.395,2970.6716,622.1277
Ukraine,UKR,1986,51691.855,2372.6582,616.86066
Ukraine,UKR,1987,52326.684,2792.5967,553.7248
Ukraine,UKR,1988,50917.7,3976.914,686.8267
Ukraine,UKR,1989,48808.344,3665.2666,581.65625
Ukraine,UKR,1990,57132.367,4189.9556,602.63416
Ukraine,UKR,1991,53156.7,4125.677,670.10754
Ukraine,UKR,1992,44375.195,4041.0564,450.128
Ukraine,UKR,1993,38087.934,4123.4,630.421
Ukraine,UKR,1994,32331.451,3794.2744,695.95306
Ukraine,UKR,1995,31730.785,3919.0186,576.3843
Ukraine,UKR,1996,29096.404,4461.049,504.28082
Ukraine,UKR,1997,28071.97,4492.63,580.9141
Ukraine,UKR,1998,27029.648,4291.6484,935.7343
Ukraine,UKR,1999,27042.38,4146.0874,858.9755
Ukraine,UKR,2000,27263.754,4489.717,682.38574
Ukraine,UKR,2001,27115.38,4435.1807,731.07117
Ukraine,UKR,2002,27234.803,4553.107,587.03345
Ukraine,UKR,2003,28116.367,4758.86,564.66516
Ukraine,UKR,2004,27744.799,5091.5176,718.61487
Ukraine,UKR,2005,28267.592,5198.53,756.92206
Ukraine,UKR,2006,28788.115,5287.408,789.0848
Ukraine,UKR,2007,28870.38,5421.8184,641.3916
Ukraine,UKR,2008,27928.658,5259.2847,723.32733
Ukraine,UKR,2009,23426.582,4845.337,739.0917
Ukraine,UKR,2010,25222.082,5197.7837,815.2553
Ukraine,UKR,2011,26471.783,5248.757,679.9333
Ukraine,UKR,2012,25876.643,5223.183,679.7216
Ukraine,UKR,2013,24504.332,4803.1426,910.23755
Ukraine,UKR,2014,21053.104,5089.4707,611.48737
Ukraine,UKR,2015,16836.994,5034.0317,426.79797
Ukraine,UKR,2016,18217.676,4638.274,554.2675
Ukraine,UKR,2017,16285.107,4893.7476,649.8383
Ukraine,UKR,2018,17159.262,4820.856,778.9608
Ukraine,UKR,2019,16177.152,4748.8687,712.73
Ukraine,UKR,2020,15498.1,4373.6216,1023.697
Ukraine,UKR,2021,14994.247,4972.4526,1298.211
United Arab Emirates,ARE,1965,4916.5347,0,0
United Arab Emirates,ARE,1966,4996.7734,0,0
United Arab Emirates,ARE,1967,28246.543,0,0
United Arab Emirates,ARE,1968,32513.766,0,0
United Arab Emirates,ARE,1969,27515.795,0,0
United Arab Emirates,ARE,1970,32223.146,0,0
United Arab Emirates,ARE,1971,42488.062,0,0
United Arab Emirates,ARE,1972,39885.492,0,0
United Arab Emirates,ARE,1973,45958.29,0,0
United Arab Emirates,ARE,1974,45319.484,0,0
United Arab Emirates,ARE,1975,43906.457,0,0
United Arab Emirates,ARE,1976,49154.793,0,0
United Arab Emirates,ARE,1977,70213.055,0,0
United Arab Emirates,ARE,1978,71408.195,0,0
United Arab Emirates,ARE,1979,74367.78,0,0
United Arab Emirates,ARE,1980,106657.02,0,0
United Arab Emirates,ARE,1981,114460.664,0,0
United Arab Emirates,ARE,1982,116423.28,0,0
United Arab Emirates,ARE,1983,105459.9,0,0
United Arab Emirates,ARE,1984,124239.04,0,0
United Arab Emirates,ARE,1985,146159.66,0,0
United Arab Emirates,ARE,1986,166396.84,0,0
United Arab Emirates,ARE,1987,173281.83,0,0
United Arab Emirates,ARE,1988,179298.47,0,0
United Arab Emirates,ARE,1989,189840.28,0,0
United Arab Emirates,ARE,1990,181538.77,0,0
United Arab Emirates,ARE,1991,209539.72,0,0
United Arab Emirates,ARE,1992,192178.88,0,0
United Arab Emirates,ARE,1993,190470.22,0,0
United Arab Emirates,ARE,1994,199513.67,0,0
United Arab Emirates,ARE,1995,199207.39,0,0
United Arab Emirates,ARE,1996,194224.11,0,0
United Arab Emirates,ARE,1997,189887.95,0,0
United Arab Emirates,ARE,1998,182844.3,0,0
United Arab Emirates,ARE,1999,173803.53,0,0
United Arab Emirates,ARE,2000,163580.66,0,0
United Arab Emirates,ARE,2001,156784.61,0,0
United Arab Emirates,ARE,2002,162836.45,0,0
United Arab Emirates,ARE,2003,165507.6,0,0
United Arab Emirates,ARE,2004,169047.55,0,0
United Arab Emirates,ARE,2005,164587.44,0,0
United Arab Emirates,ARE,2006,151316.52,0,0
United Arab Emirates,ARE,2007,139351.47,0,0
United Arab Emirates,ARE,2008,134274.22,0,0
United Arab Emirates,ARE,2009,115800.96,0,2.220788
United Arab Emirates,ARE,2010,114650.59,0,6.0290704
United Arab Emirates,ARE,2011,119049.47,0,6.657919
United Arab Emirates,ARE,2012,123951.1,0,7.6711116
United Arab Emirates,ARE,2013,129459.18,0,27.101498
United Arab Emirates,ARE,2014,126851.54,0,97.64556
United Arab Emirates,ARE,2015,137952.2,0,95.983284
United Arab Emirates,ARE,2016,142695.38,0,95.7019
United Arab Emirates,ARE,2017,141900.2,0,219.0448
United Arab Emirates,ARE,2018,138755.11,0,380.90933
United Arab Emirates,ARE,2019,136057.88,0,1085.9395
United Arab Emirates,ARE,2020,125659.86,440.6284,1293.0898
United Arab Emirates,ARE,2021,130050.375,2827.086,
United Kingdom,GBR,1965,41668.062,791.92566,251.47968
United Kingdom,GBR,1966,41361.805,1051.4207,245.83539
United Kingdom,GBR,1967,40959.72,1203.5936,263.22614
United Kingdom,GBR,1968,42163.05,1347.0277,199.49362
United Kingdom,GBR,1969,43421.81,1491.1917,173.72546
United Kingdom,GBR,1970,44273.38,1326.3114,241.02182
United Kingdom,GBR,1971,43233.445,1398.9546,178.50136
United Kingdom,GBR,1972,43658.24,1487.0583,177.92366
United Kingdom,GBR,1973,45868.74,1414.3967,202.05814
United Kingdom,GBR,1974,43136.934,1696.2891,214.06891
United Kingdom,GBR,1975,40713.414,1529.9332,201.69823
United Kingdom,GBR,1976,41258.83,1823.3997,238.39552
United Kingdom,GBR,1977,41918.44,2019.0327,207.87569
United Kingdom,GBR,1978,42309.723,1878.062,214.0423
United Kingdom,GBR,1979,44301.227,1931.9155,226.14218
United Kingdom,GBR,1980,40201.1,1865.0836,207.57497
United Kingdom,GBR,1981,38910.438,1910.3818,231.70032
United Kingdom,GBR,1982,38033.3,2210.2908,237.60623
United Kingdom,GBR,1983,37863.07,2507.3875,237.38972
United Kingdom,GBR,1984,37597.664,2707.6355,237.16312
United Kingdom,GBR,1985,38939.875,3060.5344,206.47774
United Kingdom,GBR,1986,40113.52,2955.4282,248.63075
United Kingdom,GBR,1987,40189.42,2758.2048,217.86247
United Kingdom,GBR,1988,40229.613,3161.527,253.66177
United Kingdom,GBR,1989,39789.33,3566.2266,247.50156
United Kingdom,GBR,1990,40285.816,3261.0085,298.1978
United Kingdom,GBR,1991,40889.773,3489.692,272.57135
United Kingdom,GBR,1992,40141.156,3789.6692,328.62613
United Kingdom,GBR,1993,39966.97,4398.12,298.19434
United Kingdom,GBR,1994,39323.18,4334.993,363.34247
United Kingdom,GBR,1995,39356.79,4357.5884,347.92422
United Kingdom,GBR,1996,41158.355,4625.2915,296.93353
United Kingdom,GBR,1997,39996.46,4780.9414,372.64362
United Kingdom,GBR,1998,40207.676,4830.612,448.3147
United Kingdom,GBR,1999,40004.332,4603.7383,498.67783
United Kingdom,GBR,2000,40660.96,4101.388,513.6826
United Kingdom,GBR,2001,40723.527,4298.0312,494.1525
United Kingdom,GBR,2002,39629.156,4145.4272,571.00244
United Kingdom,GBR,2003,40136.074,4137.6367,553.2697
United Kingdom,GBR,2004,40399.758,3687.1758,720.68335
United Kingdom,GBR,2005,40440.945,3713.975,866.5246
United Kingdom,GBR,2006,39842.336,3388.172,934.67175
United Kingdom,GBR,2007,38704.41,2791.6672,1030.0292
United Kingdom,GBR,2008,37926.66,2292.2598,1206.3191
United Kingdom,GBR,2009,34715.645,2974.9858,1385.4036
United Kingdom,GBR,2010,35576.88,2637.1064,1451.4082
United Kingdom,GBR,2011,32522.27,2885.3708,1820.8951
United Kingdom,GBR,2012,32443.064,2903.15,2038.9126
United Kingdom,GBR,2013,31526.52,2871.7192,2571.1174
United Kingdom,GBR,2014,29018.97,2558.4795,3076.2766
United Kingdom,GBR,2015,28289.328,2787.0388,3831.7295
United Kingdom,GBR,2016,27718.771,2806.408,3787.2834
United Kingdom,GBR,2017,26890.016,2718.8845,4404.0854
United Kingdom,GBR,2018,26303.105,2486.5051,4892.8755
United Kingdom,GBR,2019,25282.13,2128.157,5315.109
United Kingdom,GBR,2020,21483.547,1889.5197,5872.141
United Kingdom,GBR,2021,22609.686,1711.7915,5319.5366
United States,USA,1965,72734.26,57.574333,3325.4656
United States,USA,1966,76081.81,85.9464,3315.5686
United States,USA,1967,77607.55,117.99333,3698.4536
United States,USA,1968,81524.33,191.1717,3699.2925
United States,USA,1969,84571.1,210.25276,4086.9453
United States,USA,1970,86555.445,325.10022,3999.4502
United States,USA,1971,86824.66,560.9089,4227.46
United States,USA,1972,89989.51,787.1945,4303.369
United States,USA,1973,92635.48,1202.7184,4272.4854
United States,USA,1974,88539.28,1626.685,4648.632
United States,USA,1975,84425.266,2438.761,4578.506
United States,USA,1976,88517.016,2676.4146,4349.8047
United States,USA,1977,90070.9,3478.285,3442.5408
United States,USA,1978,90000.21,3789.1094,4242.391
United States,USA,1979,90246.46,3456.862,4201.493
United States,USA,1980,85528.52,3361.3267,4109.863
United States,USA,1981,81763.76,3609.2292,3870.2546
United States,USA,1982,76569.86,3704.3782,4453.9146
United States,USA,1983,74998.94,3807.3352,4750.0205
United States,USA,1984,78093.99,4204.195,4637.461
United States,USA,1985,76872.52,4873.6904,4090.8
United States,USA,1986,76363.85,5206.7627,4201.4634
United States,USA,1987,78417.83,5669.418,3700.017
United States,USA,1988,81036.055,6496.38,3330.1118
United States,USA,1989,81636.13,6454.708,3959.589
United States,USA,1990,79874.32,6945.251,4305.358
United States,USA,1991,78232.15,7273.189,4239.8174
United States,USA,1992,78710.305,7242.85,3825.6836
United States,USA,1993,79209.89,7044.032,4131.9067
United States,USA,1994,79664.79,7293.5396,3864.3381
United States,USA,1995,79689.7,7571.1514,4363.2695
United States,USA,1996,81355.43,7492.3247,4694.4844
United States,USA,1997,81410.555,6893.18,4760.438
United States,USA,1998,80853.555,7295.1304,4343.194
United States,USA,1999,80950.24,7791.3145,4262.81
United States,USA,2000,82240.42,7973.734,3785.7107
United States,USA,2001,79674.586,7991.941,3105.653
United States,USA,2002,79562.89,7975.9834,3662.185
United States,USA,2003,79145.8,7685.389,3787.9148
United States,USA,2004,79943.17,7808.2427,3753.067
United States,USA,2005,79210.195,7619.4175,3824.924
United States,USA,2006,77351.56,7548.15,4167.3223
United States,USA,2007,77877.8,7608.0815,3909.2568
United States,USA,2008,74569.98,7485.8174,4322.8633
United States,USA,2009,69351.92,7304.434,4719.823
United States,USA,2010,71256.19,7270.414,4870.875
United States,USA,2011,69293.91,7015.2407,5653.205
United States,USA,2012,66926.04,6729.0547,5447.252
United States,USA,2013,68007.96,6801.1577,5747.3984
United States,USA,2014,68088.24,6773.8657,5862.9746
United States,USA,2015,66713.09,6680.254,5924.0103
United States,USA,2016,65442.05,6658.2866,6513.199
United States,USA,2017,64617.52,6561.251,7110.2466
United States,USA,2018,66858.37,6493.9307,7223.578
United States,USA,2019,65629.73,6446.32,7403.752
United States,USA,2020,59259.047,6237.399,7710.3047
United States,USA,2021,62364.715,6103.1245,8166.1064
Upper-middle-income countries,,1965,8003.224,4.234498,361.40598
Upper-middle-income countries,,1966,8328.034,4.5865607,389.1226
Upper-middle-income countries,,1967,8395.108,4.897302,374.95554
Upper-middle-income countries,,1968,8517.114,6.6532617,417.8052
Upper-middle-income countries,,1969,8916.599,7.532523,443.6147
Upper-middle-income countries,,1970,9469.467,8.890786,478.64243
Upper-middle-income countries,,1971,9968.698,10.671895,494.3931
Upper-middle-income countries,,1972,10348.8955,19.068298,512.0941
Upper-middle-income countries,,1973,10740.268,27.186329,530.29376
Upper-middle-income countries,,1974,11024.688,43.64264,575.4211
Upper-middle-income countries,,1975,11537.206,61.643894,579.7619
Upper-middle-income countries,,1976,11856.299,82.24488,619.27966
Upper-middle-income countries,,1977,12285.176,103.65068,662.569
Upper-middle-income countries,,1978,12793.51,106.81819,708.31775
Upper-middle-income countries,,1979,12994.475,117.58898,754.20886
Upper-middle-income countries,,1980,13030.935,139.29956,811.73804
Upper-middle-income countries,,1981,12988.505,164.69319,839.9181
Upper-middle-income countries,,1982,13177.387,184.63948,844.5706
Upper-middle-income countries,,1983,13302.66,204.5892,870.5255
Upper-middle-income countries,,1984,13619.748,264.18335,942.25494
Upper-middle-income countries,,1985,11774.927,197.87894,907.31415
Upper-middle-income countries,,1986,11987.036,202.32376,908.981
Upper-middle-income countries,,1987,12325.087,227.14687,924.7575
Upper-middle-income countries,,1988,12582.851,248.49358,963.3387
Upper-middle-income countries,,1989,12624.154,246.80444,958.1972
Upper-middle-income countries,,1990,12421.676,220.69144,980.2185
Upper-middle-income countries,,1991,12336.281,220.9247,982.2487
Upper-middle-income countries,,1992,12262.432,214.64629,998.9753
Upper-middle-income countries,,1993,12108.394,214.86372,1070.7443
Upper-middle-income countries,,1994,11944.033,205.64377,1101.6133
Upper-middle-income countries,,1995,11795.152,215.09503,1167.2269
Upper-middle-income countries,,1996,11971.064,231.01726,1148.1592
Upper-middle-income countries,,1997,11788.231,239.72682,1169.8397
Upper-middle-income countries,,1998,11647.712,228.58133,1180.5592
Upper-middle-income countries,,1999,11706.142,250.27544,1169.3116
Upper-middle-income countries,,2000,11933.519,264.7804,1219.7277
Upper-middle-income countries,,2001,12149.205,280.91235,1238.7329
Upper-middle-income countries,,2002,12579.68,294.18167,1263.51
Upper-middle-income countries,,2003,13720.761,322.47073,1255.1978
Upper-middle-income countries,,2004,14992.026,317.59277,1397.2878
Upper-middle-income countries,,2005,16035.79,320.48138,1464.7775
Upper-middle-income countries,,2006,17040.775,331.8908,1537.6343
Upper-middle-income countries,,2007,17899.893,335.81714,1602.8436
Upper-middle-income countries,,2008,18155.838,350.65576,1776.6531
Upper-middle-income countries,,2009,18244.924,348.56317,1778.8134
Upper-middle-income countries,,2010,19138.203,352.8138,1960.5825
Upper-middle-income countries,,2011,20249.658,370.2766,1981.275
Upper-middle-income countries,,2012,20594.164,380.38818,2187.755
Upper-middle-income countries,,2013,20816.658,385.66632,2275.845
Upper-middle-income countries,,2014,20912.096,410.3532,2456.7358
Upper-middle-income countries,,2015,20711.16,460.76053,2571.2173
Upper-middle-income countries,,2016,20736.473,503.43283,2761.9758
Upper-middle-income countries,,2017,21004.076,536.3608,2920.239
Upper-middle-income countries,,2018,21390.713,579.7982,3136.365
Upper-middle-income countries,,2019,21538.004,634.6083,3365.9558
Upper-middle-income countries,,2020,21028.01,654.85504,3550.806
Upper-middle-income countries,,2021,22293.889,700.7811,3823.58
Uzbekistan,UZB,1985,24966.383,0,889.13965
Uzbekistan,UZB,1986,23944.678,0,735.78564
Uzbekistan,UZB,1987,23954.969,0,1049.4407
Uzbekistan,UZB,1988,23403.58,0,1080.785
Uzbekistan,UZB,1989,23886.297,0,809.32623
Uzbekistan,UZB,1990,24357.252,0,955.24384
Uzbekistan,UZB,1991,23575.19,0,846.22473
Uzbekistan,UZB,1992,21740.945,0,860.32605
Uzbekistan,UZB,1993,22775.389,0,985.131
Uzbekistan,UZB,1994,21879.482,0,937.7561
Uzbekistan,UZB,1995,21284.04,0,794.6531
Uzbekistan,UZB,1996,21528.03,0,822.2284
Uzbekistan,UZB,1997,21020.113,0,715.4299
Uzbekistan,UZB,1998,20653.334,0,701.9212
Uzbekistan,UZB,1999,23183.098,0,684.119
Uzbekistan,UZB,2000,23356.105,,697.4424
Uzbekistan,UZB,2001,23124.543,,700.1094
Uzbekistan,UZB,2002,23405.553,,705.88715
Uzbekistan,UZB,2003,21026.016,,800.97614
Uzbekistan,UZB,2004,20772.37,,713.23895
Uzbekistan,UZB,2005,20430.219,,740.8791
Uzbekistan,UZB,2006,18948.023,,618.15045
Uzbekistan,UZB,2007,19994.607,,668.564
Uzbekistan,UZB,2008,18641.137,,444.50223
Uzbekistan,UZB,2009,18000.398,,642.7895
Uzbekistan,UZB,2010,17769.473,,794.6332
Uzbekistan,UZB,2011,18693.354,,543.16833
Uzbekistan,UZB,2012,17816.748,,590.615
Uzbekistan,UZB,2013,17630.357,,570.3115
Uzbekistan,UZB,2014,17968.191,,550.33484
Uzbekistan,UZB,2015,16862.701,,523.85565
Uzbekistan,UZB,2016,15790.458,,584.2388
Uzbekistan,UZB,2017,15981.94,,661.10944
Uzbekistan,UZB,2018,15964.751,,481.38382
Uzbekistan,UZB,2019,15694.323,,518.3236
Uzbekistan,UZB,2020,15148.125,,392.14648
Uzbekistan,UZB,2021,15618.64,,425.27255
Venezuela,VEN,1965,19347.014,0,417.84247
Venezuela,VEN,1966,18897.973,0,412.05954
Venezuela,VEN,1967,19245.68,0,467.90833
Venezuela,VEN,1968,19845.777,0,761.36707
Venezuela,VEN,1969,19338.299,0,856.64435
Venezuela,VEN,1970,18699.344,0,1068.6902
Venezuela,VEN,1971,18134.252,0,1361.5762
Venezuela,VEN,1972,18524.922,0,1475.8436
Venezuela,VEN,1973,20733.504,0,1481.492
Venezuela,VEN,1974,20532.18,0,1780.9568
Venezuela,VEN,1975,20532.18,0,2004.2567
Venezuela,VEN,1976,21628.28,0,2305.6729
Venezuela,VEN,1977,23336.115,0,2575.3813
Venezuela,VEN,1978,23208.76,0,2516.5237
Venezuela,VEN,1979,24718.246,0,2847.3115
Venezuela,VEN,1980,27158.336,0,2835.7888
Venezuela,VEN,1981,27411.127,0,2852.911
Venezuela,VEN,1982,27123.068,0,2909.584
Venezuela,VEN,1983,25897.305,0,3235.2136
Venezuela,VEN,1984,25396.656,0,3530.79
Venezuela,VEN,1985,25100.287,0,3848.3333
Venezuela,VEN,1986,26138.219,0,4165.244
Venezuela,VEN,1987,24530.684,0,4975.946
Venezuela,VEN,1988,24583.363,0,5379.454
Venezuela,VEN,1989,24152.898,0,5318.049
Venezuela,VEN,1990,25021.87,0,5536.968
Venezuela,VEN,1991,23530.412,0,6511.8574
Venezuela,VEN,1992,25015.615,0,6752.499
Venezuela,VEN,1993,24100.84,0,6630.9883
Venezuela,VEN,1994,25631.277,0,7007.413
